call_id,timestamp,duration,agent,queue,team,department,team_leader,customer_number
GEN-4D883315,2026-01-16 20:42:28,133,agent.025,General Support,Tech L2,Technical Service,leader.techl2,+905554811477
GEN-E0592826,2026-01-14 15:47:12,242,agent.050,General Support,Outbound Sales,Sales,leader.outboundsales,+905557609164
GEN-999A585A,2025-12-19 15:57:46,220,agent.020,Tech Support,Tech L1,Technical Service,leader.techl1,+905559359043
GEN-B46DC2B9,2026-01-16 11:21:39,240,agent.035,Sales Line,Tech L2,Technical Service,leader.techl2,+905558906029
GEN-2B443012,2026-01-05 18:36:03,184,agent.020,General Support,Tech L1,Technical Service,leader.techl1,+905559722221
GEN-66CC4CF1,2025-12-23 16:07:11,137,agent.004,Tech Support,Retention,Sales,leader.retention,+905553887071
GEN-E75F565D,2026-01-13 19:52:25,166,agent.031,Tech Support,Retention,Sales,leader.retention,+905558274919
GEN-BD8B5FD3,2026-01-06 08:01:59,159,agent.025,General Support,Tech L2,Technical Service,leader.techl2,+905553443081
GEN-B424CEE8,2026-01-06 16:19:55,109,agent.048,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905557650653
GEN-51703688,2026-01-07 15:58:50,0,,Tech Support,,,,+905553938499
GEN-5537DCD3,2025-12-30 12:21:36,191,agent.018,VIP Line,Tech L2,Technical Service,leader.techl2,+905552403190
GEN-F4911538,2025-12-29 15:01:30,196,agent.005,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905552174919
GEN-1D162DAE,2026-01-01 16:51:20,198,agent.029,Sales Line,Tech L1,Technical Service,leader.techl1,+905557108650
GEN-CB992FF8,2025-12-27 20:20:03,91,agent.019,Sales Line,Tech L1,Technical Service,leader.techl1,+905553349546
GEN-58C73DE0,2026-01-02 10:59:28,251,agent.031,Sales Line,Retention,Sales,leader.retention,+905552549901
GEN-2C9AB67A,2026-01-01 12:36:53,214,agent.037,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905557085839
GEN-862A6638,2026-01-04 09:02:08,134,agent.005,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905556640910
GEN-9BF29847,2026-01-01 10:52:52,139,agent.042,Tech Support,Inbound B,Customer Support,leader.inboundb,+905553525026
GEN-B4702CB1,2025-12-25 17:41:58,135,agent.035,Tech Support,Tech L2,Technical Service,leader.techl2,+905554408263
GEN-E04F9D4C,2025-12-27 21:38:12,155,agent.012,Tech Support,Tech L2,Technical Service,leader.techl2,+905552364034
GEN-298DD85A,2025-12-22 11:45:13,135,agent.048,General Support,Outbound Sales,Sales,leader.outboundsales,+905552587402
GEN-D866D929,2026-01-13 13:33:46,59,agent.014,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905556899185
GEN-18DF4735,2026-01-05 16:51:39,179,agent.050,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905559043218
GEN-EEC54F1B,2026-01-02 08:22:16,292,agent.037,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905557724637
GEN-D8329C77,2025-12-30 08:42:59,174,agent.001,VIP Line,Inbound B,Customer Support,leader.inboundb,+905551870586
GEN-0754B905,2025-12-23 13:40:52,210,agent.007,Sales Line,Tech L1,Technical Service,leader.techl1,+905555412040
GEN-3F148E22,2025-12-19 05:48:23,173,agent.040,General Support,Outbound Sales,Sales,leader.outboundsales,+905559781053
GEN-153F0D77,2026-01-16 19:25:42,198,agent.010,Sales Line,Tech L1,Technical Service,leader.techl1,+905554585571
GEN-0BE42E27,2026-01-08 15:24:35,244,agent.040,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905559323479
GEN-330C9C76,2025-12-22 14:34:36,168,agent.031,Tech Support,Retention,Sales,leader.retention,+905559616123
GEN-95F68CC2,2025-12-23 07:53:44,155,agent.007,Tech Support,Tech L1,Technical Service,leader.techl1,+905551064470
GEN-3FFE0FD4,2025-12-20 19:25:18,137,agent.022,Tech Support,Tech L1,Technical Service,leader.techl1,+905556678943
GEN-804F5813,2025-12-30 04:05:09,132,agent.013,Sales Line,Tech L1,Technical Service,leader.techl1,+905551873078
GEN-0D60B096,2026-01-08 10:12:28,162,agent.037,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905555292312
GEN-B2D30A64,2026-01-03 11:23:20,0,,Sales Line,,,,+905558477151
GEN-155EECC6,2025-12-30 13:03:09,115,agent.048,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905555124131
GEN-38397491,2025-12-18 16:37:35,125,agent.019,VIP Line,Tech L1,Technical Service,leader.techl1,+905552422742
GEN-B1E87DFF,2026-01-06 13:50:35,234,agent.009,General Support,Inbound A,Customer Support,leader.inbounda,+905557795873
GEN-6FFFC72B,2025-12-30 09:15:23,129,agent.046,Tech Support,Tech L1,Technical Service,leader.techl1,+905554372231
GEN-742A4605,2026-01-14 10:15:46,232,agent.037,General Support,Outbound Sales,Sales,leader.outboundsales,+905553972280
GEN-C61A34BD,2025-12-30 18:34:04,0,,VIP Line,,,,+905551338790
GEN-08E418D6,2026-01-08 17:18:35,137,agent.040,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905559791333
GEN-FB31AC95,2026-01-06 16:11:58,264,agent.047,Tech Support,Inbound B,Customer Support,leader.inboundb,+905553321491
GEN-4B611FD6,2026-01-03 06:47:57,123,agent.011,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905559575773
GEN-28C7D789,2026-01-11 17:13:10,259,agent.020,VIP Line,Tech L1,Technical Service,leader.techl1,+905551826358
GEN-928BF062,2026-01-06 18:55:58,225,agent.034,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905557020576
GEN-DD315AAA,2025-12-25 19:57:59,15,agent.033,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905557020576
GEN-E010A4D9,2026-01-07 10:07:24,0,,Sales Line,,,,+905559081251
GEN-8B32D7C8,2025-12-19 11:22:15,141,agent.033,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905557795094
GEN-155C6AFD,2025-12-25 09:23:36,186,agent.024,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905556508183
GEN-EA4E711D,2025-12-30 11:27:02,204,agent.034,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905554752315
GEN-89247D91,2025-12-30 12:14:16,176,agent.020,Tech Support,Tech L1,Technical Service,leader.techl1,+905557020576
GEN-6C1C3F78,2026-01-15 11:13:59,214,agent.014,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905558395103
GEN-7B112300,2025-12-18 10:13:33,221,agent.013,VIP Line,Tech L1,Technical Service,leader.techl1,+905558623772
GEN-B0741976,2026-01-04 16:44:28,224,agent.035,General Support,Tech L2,Technical Service,leader.techl2,+905551359473
GEN-32F46AA3,2026-01-15 16:43:41,218,agent.004,Sales Line,Retention,Sales,leader.retention,+905551359800
GEN-BA4EBC3D,2026-01-14 17:58:45,87,agent.004,Tech Support,Retention,Sales,leader.retention,+905555418090
GEN-40505107,2026-01-16 12:33:46,169,agent.024,General Support,Outbound Sales,Sales,leader.outboundsales,+905558610648
GEN-AA746DED,2026-01-07 16:50:27,107,agent.020,VIP Line,Tech L1,Technical Service,leader.techl1,+905552412702
GEN-38A97D5E,2025-12-30 18:26:50,194,agent.050,General Support,Outbound Sales,Sales,leader.outboundsales,+905553167867
GEN-B277D21B,2025-12-27 11:01:55,199,agent.043,General Support,Tech L1,Technical Service,leader.techl1,+905553273131
GEN-AE32A7F3,2026-01-13 14:03:57,212,agent.035,Tech Support,Tech L2,Technical Service,leader.techl2,+905556271326
GEN-0D1C0DD0,2026-01-03 12:59:48,126,agent.008,Tech Support,Inbound A,Customer Support,leader.inbounda,+905559903777
GEN-78DB86F7,2026-01-08 15:32:43,216,agent.007,VIP Line,Tech L1,Technical Service,leader.techl1,+905557020576
GEN-2ACDCE8C,2025-12-24 11:19:56,83,agent.016,Sales Line,Retention,Sales,leader.retention,+905558389714
GEN-2B4C64FC,2025-12-24 17:49:24,212,agent.049,General Support,Inbound B,Customer Support,leader.inboundb,+905559373458
GEN-44033E69,2026-01-14 20:32:58,0,,Sales Line,,,,+905557020576
GEN-9E172819,2026-01-17 06:59:04,194,agent.008,VIP Line,Inbound A,Customer Support,leader.inbounda,+905555220684
GEN-290238FA,2026-01-15 12:08:35,125,agent.002,Tech Support,Inbound A,Customer Support,leader.inbounda,+905551623727
GEN-87CB11E8,2026-01-14 12:07:20,0,,Sales Line,,,,+905555257750
GEN-071575A6,2026-01-10 17:09:26,121,agent.034,General Support,VIP Support,Customer Support,leader.vipsupport,+905551648728
GEN-92B78692,2026-01-16 08:56:20,195,agent.004,General Support,Retention,Sales,leader.retention,+905555724101
GEN-50CCCFFC,2025-12-29 20:41:30,149,agent.028,General Support,Outbound Sales,Sales,leader.outboundsales,+905558461891
GEN-45023DA9,2026-01-16 16:20:30,134,agent.050,General Support,Outbound Sales,Sales,leader.outboundsales,+905555412040
GEN-69F3FD20,2025-12-31 19:53:01,221,agent.013,Tech Support,Tech L1,Technical Service,leader.techl1,+905551056532
GEN-06950C01,2025-12-21 13:50:21,297,agent.027,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905557483761
GEN-C1C04188,2026-01-12 09:58:07,143,agent.050,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905555970957
GEN-259269D8,2026-01-01 21:39:00,159,agent.012,Tech Support,Tech L2,Technical Service,leader.techl2,+905557099725
GEN-BF7419A8,2026-01-14 14:28:04,211,agent.016,VIP Line,Retention,Sales,leader.retention,+905558757150
GEN-D9B45907,2025-12-26 19:19:30,183,agent.009,Tech Support,Inbound A,Customer Support,leader.inbounda,+905559592208
GEN-7904530D,2026-01-01 12:31:05,172,agent.010,VIP Line,Tech L1,Technical Service,leader.techl1,+905553914933
GEN-275F7F33,2026-01-09 20:46:57,123,agent.005,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905555769572
GEN-CB135A53,2026-01-15 11:14:28,145,agent.026,VIP Line,Tech L1,Technical Service,leader.techl1,+905551471297
GEN-4D0A132E,2026-01-03 12:02:53,149,agent.040,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905554071793
GEN-30C74DEF,2026-01-13 13:06:24,195,agent.050,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905555451299
GEN-CF087483,2026-01-01 09:50:30,185,agent.044,Tech Support,Inbound A,Customer Support,leader.inbounda,+905559978631
GEN-71271FD6,2025-12-25 14:49:40,234,agent.035,General Support,Tech L2,Technical Service,leader.techl2,+905553669066
GEN-8E774BC8,2026-01-07 13:53:16,283,agent.032,Tech Support,Tech L2,Technical Service,leader.techl2,+905553414133
GEN-21A00F89,2026-01-17 10:51:42,240,agent.008,Sales Line,Inbound A,Customer Support,leader.inbounda,+905551144696
GEN-B16506C1,2025-12-18 12:05:47,153,agent.010,General Support,Tech L1,Technical Service,leader.techl1,+905555891906
GEN-07905308,2026-01-12 15:11:05,274,agent.011,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905552671788
GEN-E47150DC,2026-01-14 19:12:10,224,agent.016,Tech Support,Retention,Sales,leader.retention,+905554687747
GEN-11C7C989,2026-01-10 11:54:51,218,agent.012,VIP Line,Tech L2,Technical Service,leader.techl2,+905555785306
GEN-FCBA9A47,2025-12-21 13:04:00,299,agent.016,VIP Line,Retention,Sales,leader.retention,+905556246300
GEN-F4265A3E,2026-01-12 07:51:39,195,agent.007,Tech Support,Tech L1,Technical Service,leader.techl1,+905557557680
GEN-0CD91967,2025-12-31 08:33:03,254,agent.020,VIP Line,Tech L1,Technical Service,leader.techl1,+905554738101
GEN-9536B8EA,2026-01-07 15:57:25,204,agent.005,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905556273659
GEN-D563CC48,2025-12-28 12:17:34,171,agent.020,Tech Support,Tech L1,Technical Service,leader.techl1,+905558971709
GEN-A6B8C6A2,2025-12-19 17:18:37,241,agent.015,Sales Line,Retention,Sales,leader.retention,+905551359473
GEN-4164497C,2026-01-08 14:20:25,270,agent.015,Tech Support,Retention,Sales,leader.retention,+905553350024
GEN-E34D6B01,2026-01-01 07:03:19,145,agent.025,VIP Line,Tech L2,Technical Service,leader.techl2,+905553577649
GEN-9120414C,2026-01-16 09:38:58,165,agent.009,VIP Line,Inbound A,Customer Support,leader.inbounda,+905554444003
GEN-00241DF4,2025-12-30 11:39:47,203,agent.042,VIP Line,Inbound B,Customer Support,leader.inboundb,+905552342319
GEN-98BFDEE6,2026-01-01 12:17:29,169,agent.009,VIP Line,Inbound A,Customer Support,leader.inbounda,+905556919467
GEN-FBC53257,2025-12-19 16:57:59,253,agent.027,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905559878709
GEN-4541A38A,2026-01-17 10:34:52,81,agent.031,Sales Line,Retention,Sales,leader.retention,+905558013855
GEN-9B4A7A73,2025-12-19 20:24:47,148,agent.033,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905552638506
GEN-F62A1AE8,2026-01-08 16:44:02,200,agent.027,General Support,VIP Support,Customer Support,leader.vipsupport,+905555971532
GEN-7EB14E1F,2025-12-22 15:23:24,191,agent.044,Sales Line,Inbound A,Customer Support,leader.inbounda,+905555481973
GEN-BD78AA59,2025-12-28 11:21:50,166,agent.014,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905552944696
GEN-385C0754,2025-12-31 18:28:31,182,agent.004,VIP Line,Retention,Sales,leader.retention,+905551278645
GEN-67E2D54C,2026-01-16 17:50:11,98,agent.027,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905552270601
GEN-97F6336B,2026-01-01 16:03:26,0,,VIP Line,,,,+905553001564
GEN-8F04CFA4,2025-12-25 14:53:52,145,agent.045,VIP Line,Inbound B,Customer Support,leader.inboundb,+905559286501
GEN-72FE9BAA,2025-12-24 17:06:26,200,agent.028,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905558901494
GEN-846BAFA3,2026-01-03 11:36:45,195,agent.034,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905554416349
GEN-EED4D245,2025-12-25 13:39:43,236,agent.015,Tech Support,Retention,Sales,leader.retention,+905554362328
GEN-78C5BB2E,2026-01-11 16:46:16,258,agent.014,General Support,Outbound Sales,Sales,leader.outboundsales,+905556523215
GEN-37311D39,2025-12-21 08:29:59,251,agent.022,General Support,Tech L1,Technical Service,leader.techl1,+905559622365
GEN-2751E0B5,2026-01-06 09:36:11,193,agent.016,VIP Line,Retention,Sales,leader.retention,+905551334141
GEN-551B747B,2026-01-15 15:07:28,178,agent.020,Sales Line,Tech L1,Technical Service,leader.techl1,+905559851479
GEN-80B43983,2026-01-09 17:21:01,165,agent.020,General Support,Tech L1,Technical Service,leader.techl1,+905553832950
GEN-51DB35BE,2026-01-10 12:16:19,0,,VIP Line,,,,+905556295126
GEN-33832B83,2026-01-07 10:36:09,161,agent.022,VIP Line,Tech L1,Technical Service,leader.techl1,+905559562839
GEN-6933D206,2025-12-21 11:02:11,151,agent.047,Tech Support,Inbound B,Customer Support,leader.inboundb,+905554083645
GEN-D490E524,2025-12-29 18:32:13,184,agent.032,Sales Line,Tech L2,Technical Service,leader.techl2,+905558382033
GEN-F3D6CA4F,2026-01-08 08:28:22,184,agent.003,General Support,Inbound A,Customer Support,leader.inbounda,+905558751033
GEN-E2B56986,2026-01-14 19:56:59,176,agent.040,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905558642597
GEN-C33A7D34,2026-01-17 15:24:11,184,agent.029,Sales Line,Tech L1,Technical Service,leader.techl1,+905558264302
GEN-354F0D57,2026-01-13 19:57:08,244,agent.007,Tech Support,Tech L1,Technical Service,leader.techl1,+905555331464
GEN-2454455E,2026-01-08 19:07:48,0,,General Support,,,,+905554514801
GEN-23C7CB2C,2026-01-17 12:08:12,160,agent.018,VIP Line,Tech L2,Technical Service,leader.techl2,+905554633888
GEN-8D1A00F2,2026-01-07 16:17:51,42,agent.025,Sales Line,Tech L2,Technical Service,leader.techl2,+905552630938
GEN-0163DE15,2025-12-20 15:32:19,123,agent.018,General Support,Tech L2,Technical Service,leader.techl2,+905556028324
GEN-5987B832,2025-12-25 09:31:29,262,agent.003,Sales Line,Inbound A,Customer Support,leader.inbounda,+905558477151
GEN-2072C467,2025-12-21 11:15:09,231,agent.048,General Support,Outbound Sales,Sales,leader.outboundsales,+905558788702
GEN-29310699,2025-12-18 14:09:57,191,agent.029,Tech Support,Tech L1,Technical Service,leader.techl1,+905552692425
GEN-B789E514,2026-01-10 08:12:37,225,agent.015,Tech Support,Retention,Sales,leader.retention,+905558986741
GEN-7EBE1E1E,2026-01-11 16:03:57,137,agent.048,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905559155505
GEN-2624B755,2025-12-28 10:11:19,242,agent.050,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905559599482
GEN-F6DE4495,2026-01-05 21:47:50,213,agent.048,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905559241496
GEN-5BBC702C,2025-12-19 11:38:07,140,agent.023,Tech Support,Inbound A,Customer Support,leader.inbounda,+905558477151
GEN-CBCD391B,2026-01-07 13:27:39,0,,General Support,,,,+905559123787
GEN-1C1F2CE5,2026-01-09 14:19:06,189,agent.013,General Support,Tech L1,Technical Service,leader.techl1,+905554353427
GEN-38A9C0D8,2025-12-21 11:30:46,332,agent.016,Tech Support,Retention,Sales,leader.retention,+905552350995
GEN-6BA6F8BC,2025-12-22 23:39:16,195,agent.047,General Support,Inbound B,Customer Support,leader.inboundb,+905556058720
GEN-B3047CC9,2025-12-20 19:41:53,340,agent.014,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905558778022
GEN-0731A3E3,2025-12-29 21:37:57,124,agent.010,Tech Support,Tech L1,Technical Service,leader.techl1,+905559309398
GEN-5138C8A7,2026-01-13 18:59:00,114,agent.009,General Support,Inbound A,Customer Support,leader.inbounda,+905555991323
GEN-F49EC6A6,2026-01-17 13:02:25,146,agent.021,VIP Line,Tech L1,Technical Service,leader.techl1,+905553492507
GEN-6BB08403,2025-12-18 14:17:58,206,agent.034,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905557145479
GEN-052A0E7D,2025-12-24 05:13:07,76,agent.004,VIP Line,Retention,Sales,leader.retention,+905557663774
GEN-779D5C47,2025-12-31 10:42:24,165,agent.001,Tech Support,Inbound B,Customer Support,leader.inboundb,+905552187126
GEN-74540C2C,2026-01-10 12:31:48,161,agent.038,Tech Support,Tech L2,Technical Service,leader.techl2,+905558189779
GEN-394B87AD,2026-01-15 15:29:28,207,agent.038,General Support,Tech L2,Technical Service,leader.techl2,+905556577213
GEN-32ECE329,2026-01-15 15:28:10,242,agent.021,Sales Line,Tech L1,Technical Service,leader.techl1,+905551284531
GEN-AEB912B2,2026-01-06 10:54:37,106,agent.028,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905556508183
GEN-38AAEA94,2026-01-16 14:37:59,116,agent.049,Sales Line,Inbound B,Customer Support,leader.inboundb,+905558610648
GEN-4A3499C9,2026-01-10 14:15:44,133,agent.017,VIP Line,Tech L1,Technical Service,leader.techl1,+905552744449
GEN-FFD2BCAB,2026-01-13 13:53:12,118,agent.036,General Support,Inbound B,Customer Support,leader.inboundb,+905558185241
GEN-A10CF7AE,2025-12-25 12:47:39,131,agent.022,Tech Support,Tech L1,Technical Service,leader.techl1,+905551702905
GEN-8DB80A29,2025-12-18 10:31:15,173,agent.048,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905551584038
GEN-03C024D6,2026-01-07 13:24:21,185,agent.003,VIP Line,Inbound A,Customer Support,leader.inbounda,+905551617413
GEN-490E59F9,2026-01-04 03:52:07,198,agent.007,Tech Support,Tech L1,Technical Service,leader.techl1,+905559131970
GEN-524DEE31,2026-01-04 07:53:47,245,agent.036,VIP Line,Inbound B,Customer Support,leader.inboundb,+905555003815
GEN-D0649ADF,2025-12-18 22:19:10,172,agent.005,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905559739346
GEN-1A15E562,2026-01-17 15:35:58,211,agent.023,VIP Line,Inbound A,Customer Support,leader.inbounda,+905557858812
GEN-DF8E1A34,2026-01-04 22:39:17,298,agent.040,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905552382136
GEN-12078C80,2026-01-09 17:23:39,186,agent.015,VIP Line,Retention,Sales,leader.retention,+905553561568
GEN-EF256F9F,2025-12-25 17:27:36,162,agent.042,Sales Line,Inbound B,Customer Support,leader.inboundb,+905558232243
GEN-2D42498F,2026-01-16 17:07:45,0,,General Support,,,,+905552613209
GEN-6D9509BD,2026-01-06 11:41:09,77,agent.047,VIP Line,Inbound B,Customer Support,leader.inboundb,+905551776091
GEN-9DD5969F,2025-12-31 10:01:42,122,agent.002,General Support,Inbound A,Customer Support,leader.inbounda,+905559754253
GEN-51C9D6FE,2025-12-19 20:59:51,229,agent.019,Tech Support,Tech L1,Technical Service,leader.techl1,+905557465820
GEN-42530099,2026-01-05 18:27:00,256,agent.002,Tech Support,Inbound A,Customer Support,leader.inbounda,+905553786809
